Iteration 200/100000: loss: 2.2032, pearson: 0.2169
Iteration 8400/100000: loss: 2.2385, pearson: 0.2875
Iteration 8600/100000: loss: 2.7333, pearson: 0.2937
Iteration 8800/100000: loss: 2.2689, pearson: 0.3035
Iteration 9000/100000: loss: 2.5846, pearson: 0.3075
Iteration 9200/100000: loss: 2.1466, pearson: 0.3044
Iteration 9400/100000: loss: 2.3203, pearson: 0.3107
Iteration 9600/100000: loss: 2.6769, pearson: 0.3173
Iteration 9800/100000: loss: 2.5296, pearson: 0.3254
Iteration 10000/100000: loss: 2.5137, pearson: 0.3236
Iteration 10200/100000: loss: 2.3734, pearson: 0.3204
Iteration 10400/100000: loss: 2.2979, pearson: 0.3186
Iteration 10600/100000: loss: 2.5164, pearson: 0.3198
Iteration 10800/100000: loss: 1.9720, pearson: 0.3203
Iteration 11000/100000: loss: 2.2984, pearson: 0.3175
Iteration 11200/100000: loss: 2.0967, pearson: 0.3221
Iteration 11400/100000: loss: 2.1915, pearson: 0.3303
Iteration 11600/100000: loss: 2.5786, pearson: 0.3277
Iteration 11800/100000: loss: 2.3332, pearson: 0.3245
Iteration 12000/100000: loss: 2.4967, pearson: 0.3223
Iteration 12200/100000: loss: 2.4416, pearson: 0.3341
Iteration 12400/100000: loss: 2.4480, pearson: 0.3411
Iteration 12600/100000: loss: 2.4215, pearson: 0.3425
Iteration 12800/100000: loss: 2.2214, pearson: 0.3432
Iteration 13000/100000: loss: 2.3634, pearson: 0.3458
Iteration 13200/100000: loss: 2.4598, pearson: 0.3489
Iteration 13400/100000: loss: 2.1871, pearson: 0.3571
Iteration 13600/100000: loss: 2.3698, pearson: 0.3594
Iteration 13800/100000: loss: 2.2722, pearson: 0.3559
Iteration 14000/100000: loss: 2.2676, pearson: 0.3568
Iteration 14200/100000: loss: 2.5471, pearson: 0.3611
Iteration 14400/100000: loss: 2.3770, pearson: 0.3648
Iteration 14600/100000: loss: 2.4971, pearson: 0.3738
Iteration 14800/100000: loss: 2.3934, pearson: 0.3763
Iteration 15000/100000: loss: 2.0945, pearson: 0.3753
Iteration 15200/100000: loss: 2.0282, pearson: 0.3792
Iteration 15400/100000: loss: 2.4041, pearson: 0.3806
Iteration 15600/100000: loss: 2.2832, pearson: 0.3818
Iteration 15800/100000: loss: 2.3888, pearson: 0.3769
Iteration 16000/100000: loss: 2.4300, pearson: 0.3730
Iteration 16200/100000: loss: 2.4535, pearson: 0.3717
Iteration 16400/100000: loss: 2.1276, pearson: 0.3752
Iteration 16600/100000: loss: 2.2669, pearson: 0.3768
Iteration 16800/100000: loss: 2.3219, pearson: 0.3760
Iteration 17000/100000: loss: 2.6918, pearson: 0.3760
Iteration 17200/100000: loss: 2.0989, pearson: 0.3795
Iteration 17400/100000: loss: 2.3144, pearson: 0.3884
Iteration 17600/100000: loss: 2.3928, pearson: 0.3841
Iteration 17800/100000: loss: 2.2305, pearson: 0.3889
Iteration 18000/100000: loss: 2.3051, pearson: 0.3851
Iteration 18200/100000: loss: 2.4654, pearson: 0.3808
Iteration 18400/100000: loss: 2.7240, pearson: 0.3828
Iteration 18600/100000: loss: 2.1528, pearson: 0.3805
Iteration 18800/100000: loss: 2.4947, pearson: 0.3866
Iteration 19000/100000: loss: 2.5851, pearson: 0.3800
Iteration 19200/100000: loss: 2.0930, pearson: 0.3833
Iteration 19400/100000: loss: 2.7321, pearson: 0.3833
Iteration 19600/100000: loss: 2.3755, pearson: 0.3885
Iteration 19800/100000: loss: 2.1691, pearson: 0.3919
Iteration 20000/100000: loss: 2.4943, pearson: 0.3934
Iteration 20200/100000: loss: 2.7933, pearson: 0.3920
Iteration 20400/100000: loss: 2.5025, pearson: 0.3935
Iteration 20600/100000: loss: 2.5999, pearson: 0.3954
Iteration 20800/100000: loss: 2.6077, pearson: 0.3948
Iteration 21000/100000: loss: 2.2880, pearson: 0.3966
Iteration 21200/100000: loss: 2.6759, pearson: 0.3939
Iteration 21400/100000: loss: 2.5358, pearson: 0.3928
Iteration 21600/100000: loss: 2.4927, pearson: 0.3981
Iteration 21800/100000: loss: 2.3473, pearson: 0.3932
Iteration 22000/100000: loss: 2.7863, pearson: 0.3855
Iteration 22200/100000: loss: 2.8233, pearson: 0.3861
Iteration 22400/100000: loss: 2.4292, pearson: 0.3903
Iteration 22600/100000: loss: 2.2958, pearson: 0.3901
Iteration 22800/100000: loss: 2.4034, pearson: 0.4012
Iteration 23000/100000: loss: 2.0707, pearson: 0.4063
Iteration 23200/100000: loss: 2.3805, pearson: 0.4068
Iteration 23400/100000: loss: 2.3742, pearson: 0.4063
Iteration 23600/100000: loss: 2.1264, pearson: 0.4077
Iteration 23800/100000: loss: 2.2777, pearson: 0.4034
Iteration 24000/100000: loss: 2.2368, pearson: 0.4051
Iteration 24200/100000: loss: 2.3823, pearson: 0.4043
Iteration 24400/100000: loss: 2.4137, pearson: 0.4101
Iteration 24600/100000: loss: 2.0817, pearson: 0.4135
Iteration 24800/100000: loss: 2.3799, pearson: 0.4104
Iteration 25000/100000: loss: 1.9916, pearson: 0.4070
Iteration 25200/100000: loss: 2.3764, pearson: 0.4083
Iteration 25400/100000: loss: 2.8853, pearson: 0.4097
Iteration 25600/100000: loss: 2.2380, pearson: 0.4180
Iteration 25800/100000: loss: 2.1138, pearson: 0.4178
Iteration 26000/100000: loss: 2.2505, pearson: 0.4218
Iteration 26200/100000: loss: 2.1376, pearson: 0.4300
Iteration 26400/100000: loss: 2.1885, pearson: 0.4309
Iteration 26600/100000: loss: 2.1054, pearson: 0.4372
Iteration 26800/100000: loss: 2.4680, pearson: 0.4361
Iteration 27000/100000: loss: 2.5158, pearson: 0.4390
Iteration 27200/100000: loss: 2.3773, pearson: 0.4452
Iteration 27400/100000: loss: 2.2276, pearson: 0.4425
Iteration 27600/100000: loss: 2.1472, pearson: 0.4460
Iteration 27800/100000: loss: 2.2796, pearson: 0.4427
Iteration 28000/100000: loss: 2.5493, pearson: 0.4405
Iteration 28200/100000: loss: 2.5461, pearson: 0.4439
Iteration 28400/100000: loss: 2.3695, pearson: 0.4410
Iteration 28600/100000: loss: 2.4042, pearson: 0.4385
Iteration 28800/100000: loss: 2.1630, pearson: 0.4366
Iteration 29000/100000: loss: 1.9545, pearson: 0.4341
Iteration 29200/100000: loss: 2.3440, pearson: 0.4348
Iteration 29400/100000: loss: 2.3466, pearson: 0.4261
Iteration 29600/100000: loss: 2.6037, pearson: 0.4236
Iteration 29800/100000: loss: 2.4916, pearson: 0.4307
Iteration 30000/100000: loss: 2.6660, pearson: 0.4295
Iteration 30200/100000: loss: 2.3459, pearson: 0.4389
Iteration 30400/100000: loss: 2.3421, pearson: 0.4405
Iteration 30600/100000: loss: 2.0382, pearson: 0.4398
Iteration 30800/100000: loss: 2.6761, pearson: 0.4457
Iteration 31000/100000: loss: 2.5400, pearson: 0.4468
Iteration 31200/100000: loss: 2.2836, pearson: 0.4417
Iteration 31400/100000: loss: 2.2906, pearson: 0.4392
Iteration 31600/100000: loss: 2.2571, pearson: 0.4389
Iteration 31800/100000: loss: 2.1832, pearson: 0.4391
Iteration 32000/100000: loss: 2.3614, pearson: 0.4427
Iteration 32200/100000: loss: 2.3882, pearson: 0.4423
Iteration 32400/100000: loss: 2.1694, pearson: 0.4375
Iteration 32600/100000: loss: 2.4487, pearson: 0.4374
Iteration 32800/100000: loss: 2.4249, pearson: 0.4341
Iteration 33000/100000: loss: 2.6175, pearson: 0.4341
Iteration 33200/100000: loss: 2.3757, pearson: 0.4334
Iteration 33400/100000: loss: 2.4246, pearson: 0.4306
Iteration 33600/100000: loss: 2.2503, pearson: 0.4331
Iteration 33800/100000: loss: 2.1838, pearson: 0.4374
Iteration 34000/100000: loss: 2.2805, pearson: 0.4410
Iteration 34200/100000: loss: 2.4707, pearson: 0.4429
Iteration 34400/100000: loss: 2.2779, pearson: 0.4482
Iteration 34600/100000: loss: 1.8768, pearson: 0.4475
Iteration 34800/100000: loss: 2.2684, pearson: 0.4470
Iteration 35000/100000: loss: 2.3008, pearson: 0.4510
Iteration 35200/100000: loss: 2.2171, pearson: 0.4551
Iteration 35400/100000: loss: 1.9926, pearson: 0.4543
Iteration 35600/100000: loss: 2.4105, pearson: 0.4483
Iteration 35800/100000: loss: 2.0338, pearson: 0.4459
Iteration 36000/100000: loss: 2.7825, pearson: 0.4447
Iteration 36200/100000: loss: 2.4075, pearson: 0.4451
Iteration 36400/100000: loss: 2.3466, pearson: 0.4462
Iteration 36600/100000: loss: 2.6251, pearson: 0.4419
Iteration 36800/100000: loss: 2.7113, pearson: 0.4441
Iteration 37000/100000: loss: 2.0963, pearson: 0.4449
Iteration 37200/100000: loss: 2.2805, pearson: 0.4448
Iteration 37400/100000: loss: 2.4167, pearson: 0.4442
Iteration 37600/100000: loss: 2.3707, pearson: 0.4365
Iteration 37800/100000: loss: 2.5127, pearson: 0.4377
Iteration 38000/100000: loss: 2.3200, pearson: 0.4396
Iteration 38200/100000: loss: 2.5922, pearson: 0.4395
Iteration 38400/100000: loss: 2.5157, pearson: 0.4321
Iteration 38600/100000: loss: 2.4108, pearson: 0.4290
Iteration 38800/100000: loss: 2.2894, pearson: 0.4297
Iteration 39000/100000: loss: 2.4566, pearson: 0.4294
Iteration 39200/100000: loss: 2.3250, pearson: 0.4315
Iteration 39400/100000: loss: 2.5442, pearson: 0.4302
Iteration 39600/100000: loss: 2.5787, pearson: 0.4350
Iteration 39800/100000: loss: 2.5701, pearson: 0.4386
Iteration 40000/100000: loss: 2.1661, pearson: 0.4451
Iteration 40200/100000: loss: 2.2161, pearson: 0.4439
Iteration 40400/100000: loss: 2.0296, pearson: 0.4381
Iteration 40600/100000: loss: 2.2348, pearson: 0.4372
Iteration 40800/100000: loss: 2.4592, pearson: 0.4323
Iteration 41000/100000: loss: 2.4972, pearson: 0.4324
Iteration 41200/100000: loss: 2.5832, pearson: 0.4298
Iteration 41400/100000: loss: 2.3098, pearson: 0.4346
Iteration 41600/100000: loss: 2.3185, pearson: 0.4323
Iteration 41800/100000: loss: 2.5884, pearson: 0.4236
Iteration 42000/100000: loss: 2.4364, pearson: 0.4246
Iteration 42200/100000: loss: 2.0894, pearson: 0.4207
Iteration 42400/100000: loss: 2.4350, pearson: 0.4255
Iteration 42600/100000: loss: 2.4047, pearson: 0.4250
Iteration 42800/100000: loss: 2.4458, pearson: 0.4330
Iteration 43000/100000: loss: 2.3159, pearson: 0.4414
Iteration 43200/100000: loss: 2.3433, pearson: 0.4392
Iteration 43400/100000: loss: 2.3775, pearson: 0.4451
Iteration 43600/100000: loss: 2.3524, pearson: 0.4451
Iteration 43800/100000: loss: 2.3353, pearson: 0.4448
Iteration 44000/100000: loss: 2.1954, pearson: 0.4455
Iteration 44200/100000: loss: 2.2290, pearson: 0.4477
Iteration 44400/100000: loss: 2.1733, pearson: 0.4485
Iteration 44600/100000: loss: 2.4328, pearson: 0.4519
Iteration 44800/100000: loss: 2.4445, pearson: 0.4544
Iteration 45000/100000: loss: 2.3950, pearson: 0.4543
Iteration 45200/100000: loss: 2.5228, pearson: 0.4481
Iteration 45400/100000: loss: 2.3054, pearson: 0.4469
Iteration 45600/100000: loss: 2.4414, pearson: 0.4472
Iteration 45800/100000: loss: 2.8515, pearson: 0.4553
Iteration 46000/100000: loss: 2.5987, pearson: 0.4607
Iteration 46200/100000: loss: 2.5051, pearson: 0.4665
Iteration 46400/100000: loss: 2.5280, pearson: 0.4661
Iteration 46600/100000: loss: 2.2473, pearson: 0.4651
Iteration 46800/100000: loss: 2.1780, pearson: 0.4713
Iteration 47000/100000: loss: 2.4550, pearson: 0.4728
Iteration 47200/100000: loss: 2.2136, pearson: 0.4748
Iteration 47400/100000: loss: 2.4707, pearson: 0.4762
Iteration 47600/100000: loss: 2.2832, pearson: 0.4766
Iteration 47800/100000: loss: 2.4137, pearson: 0.4757
Iteration 48000/100000: loss: 2.4082, pearson: 0.4763
Iteration 48200/100000: loss: 2.5335, pearson: 0.4781
Iteration 48400/100000: loss: 2.2584, pearson: 0.4819
Iteration 48600/100000: loss: 2.3179, pearson: 0.4855
Iteration 48800/100000: loss: 2.2688, pearson: 0.4843
Iteration 49000/100000: loss: 2.4520, pearson: 0.4861
Iteration 49200/100000: loss: 2.2884, pearson: 0.4844
Iteration 49400/100000: loss: 2.4901, pearson: 0.4865
Iteration 49600/100000: loss: 2.9058, pearson: 0.4848
Iteration 49800/100000: loss: 2.4541, pearson: 0.4844
Iteration 50000/100000: loss: 2.3845, pearson: 0.4834
Iteration 50200/100000: loss: 2.6729, pearson: 0.4849
Iteration 50400/100000: loss: 2.5779, pearson: 0.4841
Iteration 50600/100000: loss: 2.3441, pearson: 0.4876
Iteration 50800/100000: loss: 2.1420, pearson: 0.4857
Iteration 51000/100000: loss: 2.1300, pearson: 0.4855
Iteration 51200/100000: loss: 2.2585, pearson: 0.4832
Iteration 51400/100000: loss: 2.5172, pearson: 0.4831
Iteration 51600/100000: loss: 2.2335, pearson: 0.4814
Iteration 51800/100000: loss: 2.0755, pearson: 0.4823
Iteration 52000/100000: loss: 2.5596, pearson: 0.4821
Iteration 52200/100000: loss: 2.3501, pearson: 0.4798
Iteration 52400/100000: loss: 2.5178, pearson: 0.4766
Iteration 52600/100000: loss: 2.3987, pearson: 0.4779
Iteration 52800/100000: loss: 2.3274, pearson: 0.4772
Iteration 53000/100000: loss: 2.4782, pearson: 0.4791
Iteration 53200/100000: loss: 2.6037, pearson: 0.4801
Iteration 53400/100000: loss: 2.0950, pearson: 0.4818
Iteration 53600/100000: loss: 2.2193, pearson: 0.4843
Iteration 53800/100000: loss: 2.0278, pearson: 0.4807
Iteration 54000/100000: loss: 2.2594, pearson: 0.4805
Iteration 54200/100000: loss: 2.2288, pearson: 0.4815
Iteration 54400/100000: loss: 2.3422, pearson: 0.4781
Iteration 54600/100000: loss: 2.3185, pearson: 0.4740
Iteration 54800/100000: loss: 2.2745, pearson: 0.4734
Iteration 55000/100000: loss: 2.5314, pearson: 0.4731
Iteration 55200/100000: loss: 2.6345, pearson: 0.4706
Iteration 55400/100000: loss: 2.1434, pearson: 0.4706
Iteration 55600/100000: loss: 2.2236, pearson: 0.4716
Iteration 55800/100000: loss: 2.3312, pearson: 0.4723
Iteration 56000/100000: loss: 2.5622, pearson: 0.4745
Iteration 56200/100000: loss: 2.6660, pearson: 0.4769
Iteration 56400/100000: loss: 2.6595, pearson: 0.4750
Iteration 56600/100000: loss: 2.6288, pearson: 0.4752
Iteration 56800/100000: loss: 2.3231, pearson: 0.4762
Iteration 57000/100000: loss: 2.2616, pearson: 0.4725
Iteration 57200/100000: loss: 2.5145, pearson: 0.4685
Iteration 57400/100000: loss: 2.1706, pearson: 0.4707
Iteration 57600/100000: loss: 2.6539, pearson: 0.4663
